ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,item_UPA,item_IPA,form_set,etym_notes,glossing_notes
208-182-1,,208,182,halaissa,halaissa,,,InkmSk,182-a,,,,halaissa,hɑlɑisːɑ ,1,,
209-182-1,,209,182,le̮hkoma,le̮hkoma,,,VKJMS,182-b,,,,le̮hkoma,lɤhkomɑ ,2,,
210-182-1,,210,182,lõhestada,lõhestada,,,SVSk,182-b,,,,,lɤhestɑtɑ ,2,,
212-182-1,,212,182,lɔ̄ʾkstə,lɔ̄ʾkstə,,,LivWb,182-b,,,,,,2,,
211-182-1,,211,182,poolõndama,poolõndama,,,VESr,182-c,,,,,,3,"From PU *pälä 'half, side'?",
101-182-1,,101,182,låadtodh,låadtodh,,,NSsNdb,182-d,,,,,,4,,
102-182-1,,102,182,luadˈdoot,luadˈdoot,,,WbWlap,182-d,,,,,,4,,
105-182-1,,105,182,luddet,luddet,,,SSSg,182-d,,,,,,4,,
106-182-1,,106,182,luod'diđ,luod'diđ,,,InsSSk,182-d,,,,,,4,,
107-182-1,,107,182,luõʹdˈdjed,luõʹdˈdjed,,,SKosSk,182-d,,,,,,4,,
108-182-1,,108,182,luenn’te,luenn’te,,,WOLD,182-d,,,,,luenːʲte,4,,
301-182-1,,301,182,lazoms,lazoms,,,MordWb,182-e,,,,lazoms,lɑzoms,5,,
401-182-1,,401,182,šelam,šelam,,,SMSk;TscherWb,182-f,,,,šelam,ʃelɑm,6,,
501-182-1,,501,182,ćaške̮dni̮,ćaške̮dni̮,,,SyrjWsch,182-g,,,,ćaške̮dni̮,ʨɑʃkɤdnɯ ,7,,
504-182-1,,504,182,pilʹi̮ni̮,pilʹi̮ni̮,,,WotjWsch,182-h,,,,pilʹi̮ni̮,piʎɯnɯ,8,,
601-182-1,,601,182,hasít,hasít,,,FMSz,182-i,,,,,hɒʃiːt,9,Not cognate with MnsN “χusati”,
701-182-1,,701,182,χusati,χusati,,,WogWb,182-j,,,,χusati,χusɑti,10,"Not cognate with Hun ""hasít""",
807-182-1,,807,182,ḷăŋki̮t-,ḷăŋki̮t-,,,DEWbOstj,182-k,,,,ḷăŋki̮t-,ɭɑ̆ŋkɯt- ,11,,
902-182-1,,902,182,lyadəcy°,lyadəcy°,,,JurSWb,182-l,,,,,,12,,
907-182-1,,907,182,paćal-,paćal-,,,SolkWb,182-m,,,,paćal-,pɑʨɑl-,13,,
501-182-2,,501,182,potke̮dni̮,potke̮dni̮,,,SyrjWsch,182-n,,,,potke̮dni̮,potkɤdnɯ ,14,,
807-182-2,,807,182,"pǝlkäχtǝ-, pelkitǝ-",pǝlkäχtǝ-,,,DEWbOstj,182-o,,,,"pəlkäχtə-, pelkitə-","pəlkæχtə-, pelkitə-",15,"From PU *pälä 'half, side'?",
807-182-3,,807,182,"pǝlkäχtǝ-, pelkitǝ-",pelkitǝ-,,,DEWbOstj,182-o,,,,"pəlkäχtə-, pelkitə-","pəlkæχtə-, pelkitə-",15,"From PU *pälä 'half, side'?",
106-182-2,,106,182,laŋŋiđ,laŋŋiđ,,,InsSSk,182-p,,,,,,16,,
503-182-1,,503,182,vundi̮štni̮,vundi̮štni̮,,,KoPRSl,182-q,,,,vundi̮štni̮,vundɯʃtnɯ,17,,
101-182-2,,101,182,lööpkedh,lööpkedh,,,NSsNdb,182-r,,,,,,18,,
104-182-1,,104,182,juohket,juohket,,,EZ,182-s,,,,,,19,From PU *jaka- 'divide',"'Split, separate'"
901-182-1,,901,182,ki̮rkaˀsa,ki̮rkaˀsa,,,SlNgaRus,182-t,,,,ki̮rkaˀsa,kɯrkɑʔsɑ ,20,,
901-182-2,,901,182,čəirśi,čəirśi,,,SlNgaRus,182-u,,,,čəirśi,ʧəirɕi,21,,
0-183-1,,0,183,[Not reconstructable],,,,UEW;Sam88,183-?,,,,,,?,[Not reconstructable],
203-183-1,,203,183,puristaa,puristaa,,,JL,183-a,,,,,purist̪ɑː,1,,
204-183-1,,204,183,puristoa,puristoa,,,KKSV,183-a,,,,,,1,,
208-183-1,,208,183,puristā,puristā,,,InkmSk,183-a,,,,puristā,puristɑː ,1,,
101-183-1,,101,183,dïelkestidh,dïelkestidh,,,NSsNdb,183-aa,,,,,,28,,
104-183-1,,104,183,tsibtsastit,tsibtsastit,,,EZ,183-ab,,,,,,29,,
208-183-2,,208,183,piɢistǟ,piɢistǟ,,,InkmSk,183-ac,,,,piɢistǟ,pig̊istæː ,4,,
901-183-1,,901,183,"mebkiśi, mebkə̄dʹi",mebkiśi,,,SlNgaRus,183-ac,,,,"mebkiśi, mebkə̄dʹi","mebkiɕi, mebkəːdʲi ",29,,
901-183-2,,901,183,"mebkiśi, mebkə̄dʹi",mebkə̄dʹi,,,SlNgaRus,183-ac,,,,"mebkiśi, mebkə̄dʹi","mebkiɕi, mebkəːdʲi ",29,,
208-183-3,,208,183,ahistā,ahistā,,,InkmSk,183-az,,,,ahistā,ɑhistɑː,26,,
204-183-2,,204,183,litšata,litšata,,,KKSV,183-b,,,,,,2,,
207-183-1,,207,183,kingitada,kingitada,,,NRVS,183-c,,,,,,3,,
209-183-1,,209,183,pikʹissemä,pikʹissemä,,,VKJMS,183-d,,,,piḱissemä,picisːemæ,4,,
210-183-1,,210,183,pigistada,pigistada,,,SVSk,183-d,,,,,pikistːɑtɑ,4,,
211-183-1,,211,183,pitsitämä,pitsitämä,,,VESr,183-d,,,,,,4,,
212-183-1,,212,183,pīkstə,pīkstə,,,LivWb,183-d,,,,,,4,,
105-183-1,,105,183,čárvut,čárvut,,,SSSg,183-e,,,,,,5,,
106-183-1,,106,183,čarvuđ,čarvuđ,,,InsSSk,183-e,,,,,,5,,
107-183-1,,107,183,čärvvad,čärvvad,,,SKosSk,183-e,,,,,,5,,
101-183-2,,101,183,dïebtjestehtedh,dïebtjestehtedh,,,NSsNdb,183-f,,,,,,6,,
102-183-1,,102,183,deäptjoot,deäptjoot,,,WbWlap,183-f,,,,,,6,,
107-183-2,,107,183,täävvad,täävvad,,,SKosSk,183-g,,,,,,7,,
301-183-1,,301,183,lʹepštʹams,lʹepštʹams,,,MordWb,183-h,,,,lʹepštʹams,ʎepʃtʲɑms ,8,,
301-183-2,,301,183,čemeŕdʹems,čemeŕdʹems,,,MordWb,183-i,,,,čemeŕdʹems,ʧemerʲdʲems,9,,
209-183-2,,209,183,puze̮rtē̮ma,puze̮rtē̮ma,,,VKJMS,183-j,,,,puze̮rtē̮ma,puzɤrtɤːmɑ,10,"From PFU *pući̮-rV- 'squeeze, press (out)'",
401-183-1,,401,183,pə̑zə̑rem,pə̑zə̑rem,,,SMSk;TscherWb,183-j,,,,pə̑zə̑rem,pə̠zə̠rem ,10,"Possibly from PFU *pući̮-rV- 'squeeze, press (out)' (Hill Mari form ""pəzər-"" points to original front vowel, pointing to possible variation in stem-internal vowel)",
301-183-3,,301,183,śuvordams,śuvordams,,,MordWb,183-k,,,,śuvordams,ɕuvordɑms,11,,
501-183-1,,501,183,ni̮rni̮,ni̮rni̮,,,SyrjWsch,183-l,,,,ni̮rni̮,nɯrnɯ,12,,
501-183-2,,501,183,lʹićki̮ni̮,lʹićki̮ni̮,,,SyrjWsch,183-m,,,,lʹićki̮ni̮,ʎiʨkɯnɯ ,13,,
504-183-1,,504,183,ńurani̮,ńurani̮,,,WotjWsch,183-n,,,,ńurani̮,ɲurɑnɯ,14,,
601-183-1,,601,183,nyom,nyom,,,FMSz,183-o,,,,,ɲom,15,,
601-183-2,,601,183,szorít,szorít,,,FMSz,183-p,,,,,soriːt,16,Deriv. from PFU *śorV 'narrow',
701-183-1,,701,183,marli,marli,,,WogWb,183-q,,,,marli,mɑrli,17,,
807-183-1,,807,183,pətʹər-,pətʹər-,,,DEWbOstj,183-r,,,,pətʹər-,pətʲər-,18,,
401-183-2,,401,183,puńčem,puńčem,,,SMSk;TscherWb,183-s,,,,puńčem,puɲʧem,19,,
504-183-2,,504,183,paćkati̮ni̮,paćkati̮ni̮,,,WotjWsch,183-t,,,,paćkati̮ni̮,pɑʨkɑtɯnɯ,20,,
907-183-1,,907,183,i̮p-,i̮p-,,,SolkWb,183-t,,,,i̮p-,ɯp- ,20,,
807-183-2,,807,183,nöɣǝr-,nöɣǝr-,,,DEWbOstj,183-u,,,,nöɣər-,nøɣər-,21,,
807-183-3,,807,183,paɣǝl-,paɣǝl-,,,DEWbOstj,183-v,,,,paɣəl-,pɑɣəl-,22,,
902-183-1,,902,183,lat°ra°,lat°ra°,,,JurSWb,183-w,,,,,,23,,
108-183-1,,108,183,paǯe,paǯe,,,WOLD,183-x,,,,,padʒe,24,,
503-183-1,,503,183,žmitni̮,žmitni̮,,,KoPRSl,183-y,,,,žmitni̮,ʒmitnɯ,25,,
0-184-1,,0,184,[Not reconstructable],,,,UEW;Sam88,184-?,,,,,,?,[Not reconstructable],
108-184-1,,108,184,[Form not found],,,,WOLD,184-?,,,,,,?,[Form not found],
203-184-1,,203,184,keppi,keppi,,,JL,184-a,,,,,ke̞pːi,1,,
204-184-1,,204,184,keppi,keppi,,,KKSV,184-a,,,,,,1,,
208-184-1,,208,184,keppi,keppi,,,InkmSk,184-a,,,,keppi,kepːi,1,,
209-184-1,,209,184,kʹeppi,kʹeppi,,,VKJMS,184-a,,,,ḱeppi,cepːi,1,,
210-184-1,,210,184,kepp,kepp,,,SVSk,184-a,,,,,kepː,1,,
211-184-1,,211,184,kepp',kepp',,,VESr,184-a,,,,,,1,,
207-184-1,,207,184,"kalʹjak, kalu",kalʹjak,,,VVS,184-b,,,,,,2,,
207-184-2,,207,184,"kalʹjak, kalu",kalu,,,VVS,184-b,,,,,,2,,
212-184-1,,212,184,kàikka,kàikka,,,LivWb,184-c,,,,,,3,,
104-184-1,,104,184,såbbe,såbbe,,,EZ,184-d,,,,,,4,,
105-184-1,,105,184,soabbi,soabbi,,,SSSg,184-d,,,,,,4,,
106-184-1,,106,184,soab'bi,soab'bi,,,InsSSk,184-d,,,,,,4,,
107-184-1,,107,184,suäʹbˈb,suäʹbˈb,,,SKosSk,184-d,,,,,,4,,
102-184-1,,102,184,stauraa,stauraa,,,WbWlap,184-e,,,,,,5,,
209-184-2,,209,184,pulik̄,pulik̄,,,VKJMS,184-f,,,,pulik̄,pulik,6,,
301-184-1,,301,184,palka,palka,,,MordWb,184-f,,,,palka,pɑlkɑ,6,,
601-184-1,,601,184,pálca,pálca,,,FMSz,184-f,,,,,paːltsɒ,6,,
301-184-2,,301,184,mando,mando,,,MordWb,184-g,,,,mando,mɑndo,7,,
401-184-1,,401,184,toja,toja,,,SMSk;TscherWb,184-h,,,,toja,tojɑ ,8,"Cf. Chuvash ""tuja""",
501-184-1,,501,184,bedʹ,bedʹ,,,SyrjWsch,184-i,,,,bedʹ,bedʲ ,9,,
503-184-1,,503,184,bedʹ,bedʹ,,Stem “bedʹdʹ-”,KoPRSl,184-i,,,,bedʹ,bedʲ ,9,,
504-184-1,,504,184,bodi̮,bodi̮,,,WotjWsch,184-i,,,,bodi̮,bodɯ ,9,,
601-184-2,,601,184,bot,bot,,,FMSz,184-j,,,,,bot,10,Probably not connected to Pe forms,
701-184-1,,701,184,sur,sur,,Form used in dialect of Sosva in recent times not found,WogWb,184-k,,,,sur,sur ,11,Possibly borrowed via Khanty,
807-184-1,,807,184,sŏɣ,sŏɣ,,,DEWbOstj,184-l,,,,sŏɣ,sŏɣ ,12,,
901-184-1,,901,184,huaa,huaa,,,SlNgaRus,184-m,,,,huaa,huɑː ,13,,"'Wood, firewood, stick'"
902-184-1,,902,184,pya,pya,,,JurSWb,184-m,,,,,,13,,"'Tree, wood, stick'"
907-184-1,,907,184,čīr(ə),čīr,,,SolkWb,184-n,,,,"čīr, čīrə","ʧiːr, ʧiːrə ",14,,
211-184-2,,211,184,vääs,vääs,,,VESr,184-o,,,,,,15,,
503-184-2,,503,184,bate̮g,bate̮g,,,KoPRSl,184-p,,,,bate̮g,bɑtɤg,16,,
101-184-1,,101,184,stuehkie,stuehkie,,,NSsNdb,184-q,,,,,,17,,
0-185-1,,0,185,[Not reconstructable],,,,UEW;Sam88,185-?,,,,,,?,[Not reconstructable],
203-185-1,,203,185,suora,suora,,,JL,185-a,,,,,suo̞rɑ,1,Germanic etymology rejected in LÄGLOS,
204-185-1,,204,185,suora,suora,,,KKSV,185-a,,,,,,1,Germanic etymology rejected in LÄGLOS,
208-185-1,,208,185,sōra,sōra,,,InkmSk,185-a,,,,sōra,soːrɑ ,1,Germanic etymology rejected in LÄGLOS,
107-185-1,,107,185,"vuõiggâd, vuõiǥâs",vuõiggâd,,,SKosSk,185-b,,,,,,2,,
107-185-2,,107,185,"vuõiggâd, vuõiǥâs",vuõiǥâs,,,SKosSk,185-b,,,,,,2,,
204-185-2,,204,185,oikie,oikie,,,KKSV,185-b,,,,,,2,,
207-185-1,,207,185,oiged,oiged,,,VVS,185-b,,,,,,2,,
208-185-2,,208,185,oikia,oikia,,,InkmSk,185-b,,,,oikia,oikiɑ,2,,
211-185-1,,211,185,õgõv ~ õkv,õgõv ~ õkv,,,VESr,185-b,,,,,,2,,
301-185-1,,301,185,vidʹe,vidʹe,,,MordWb,185-b,,,,vidʹe,vidʲe ,2,Irreg. vowel correspondence,
401-185-1,,401,185,"βik, βijaš",βik,,"Derivs. from ""βij"" 'strength'",SMSk;TscherWb,185-b,,,,"βik, βijaš","βik, βijɑʃ",2,,
401-185-2,,401,185,"βik, βijaš",βijaš,,"Derivs. from ""βij"" 'strength'",SMSk;TscherWb,185-b,,,,"βik, βijaš","βik, βijɑʃ",2,,
209-185-1,,209,185,sirkõa,sirkõa,,,EESR,185-c,,,,sirke̮a,sirkɤɑ,3,,
210-185-1,,210,185,sirge,sirge,,,SVSk,185-c,,,,,sirke,3,,
211-185-2,,211,185,sirgõ,sirgõ,,,VESr,185-c,,,,,,3,,
212-185-1,,212,185,kuʾodʹi,kuʾodʹi,,,LivWb,185-d,,,,,,4,"From *koht(a)inen, cf. Fin ""kohti"" 'towards'",
102-185-1,,102,185,njualˈgada,njualˈgada,,,WbWlap,185-e,,,,,,5,,
104-185-1,,104,185,njuallga,njuallga,,,EZ,185-e,,,,,,5,,
105-185-1,,105,185,njuolgat,njuolgat,,,SSSg,185-e,,,,,,5,,
106-185-1,,106,185,njuol'gad,njuol'gad,,,InsSSk,185-e,,,,,,5,,
108-185-1,,108,185,njollke,njollke,,,WOLD,185-e,,,,,ɲolːke,5,,
101-185-1,,101,185,rïekte,rïekte,,,NSsNdb,185-f,,,,,,6,,
102-185-2,,102,185,räkˈtee,räkˈtee,,,WbWlap,185-f,,,,,,6,,
501-185-1,,501,185,veśki̮d,veśki̮d,,,SyrjWsch,185-g,,,,veśki̮d,veɕkɯd,7,,
503-185-1,,503,185,veśki̮t,veśki̮t,,,KoPRSl;RB,185-g,,,,veśki̮t,veɕkɯt,7,,
504-185-1,,504,185,šońer,šońer,,,WotjWsch,185-h,,,,šońer,ʃoɲer,8,,
401-185-3,,401,185,tura,tura,,,SMSk;TscherWb,185-i,,,,tura,turɑ ,9,,"'Steep, straight'"
601-185-1,,601,185,egyenes,egyenes,,,FMSz,185-j,,,,,ɛɟɛnɛʃ,10,,
701-185-1,,701,185,soχt,soχt,,,WogWb,185-k,,,,soχt,soχt ,11,,
807-185-1,,807,185,tŏŋ,tŏŋ,,"Indicated as not meaning 'straight' in Eastern dialects, but no other form found",DEWbOstj,185-l,,,,tŏŋ,tŏŋ ,12,,
902-185-1,,902,185,nyenca,nyenca,,,JurSWb,185-m,,,,,,13,,
907-185-1,,907,185,tāt ~ tātəŋ,tāt ~ tātəŋ,,,SolkWb,185-n,,,,"tāt, tātəŋ","tɑːt, tɑːtəŋ",14,,
901-185-1,,901,185,nəməgə̄,nəməgə̄,,,SlNgaRus,185-p,,,,nəməgə̄,nəməgəː,16,,
0-186-1,,0,186,[Not reconstructable],,,,UEW;Sam88,186-?,,,,,,?,[Not reconstructable],
203-186-1,,203,186,aurinko,aurinko,,,JL,186-a,,,,,ɑwriŋko̞,1,"Derived from Finnic *auteri 'haze, mist' > *auterinko > *auðrinko > aurinko",
101-186-1,,101,186,biejjie,biejjie,,,NSsNdb,186-b,,,,,,2,,
102-186-1,,102,186,bäìvee,bäìvee,,,WbWlap,186-b,,,,,,2,,
104-186-1,,104,186,bäjjve,bäjjve,,,EZ,186-b,,,,,,2,,
105-186-1,,105,186,"beaivváš, beaivi",beaivváš,,,SSSg,186-b,,,,,,2,,
105-186-2,,105,186,"beaivváš, beaivi",beaivi,,,SSSg,186-b,,,,,,2,,
106-186-1,,106,186,"peivi, peäiváž",peivi,,,InsSSk,186-b,,,,,,2,,
106-186-2,,106,186,"peivi, peäiváž",peäiváž,,,InsSSk,186-b,,,,,,2,,
107-186-1,,107,186,peiʹvv,peiʹvv,,,SKosSk,186-b,,,,,,2,,
108-186-1,,108,186,piejjv,piejjv,,,WOLD,186-b,,,,,piejːv,2,,
204-186-1,,204,186,päivä,päivä,,,KKSV,186-b,,,,,,2,,
207-186-1,,207,186,päiväine,päiväine,,,VVS,186-b,,,,,,2,,
208-186-1,,208,186,päivüᴅ,päivüᴅ,,,InkmSk,186-b,,,,päivüᴅ,pæivyd̥,2,,
209-186-1,,209,186,päiv́,päiv́,,,VKJMS,186-b,,,,päiv́,pæivʲ ,2,,
210-186-1,,210,186,päike,päike,,,SVSk,186-b,,,,,pæikːe,2,,
211-186-1,,211,186,päiv,päiv,,,VESr,186-b,,,,,,2,,
212-186-1,,212,186,"pǟva, pǟvalikki",pǟva,,,LivWb,186-b,,,,,,2,,
212-186-2,,212,186,"pǟva, pǟvalikki",pǟvalikki,,,LivWb,186-b,,,,,,2,,
301-186-1,,301,186,či,či,,,MordWb,186-c,,,,či,ʧi,3,,
401-186-1,,401,186,keče,keče,,,SMSk;TscherWb,186-c,,,,keče,keʧe ,3,,
501-186-1,,501,186,šondi,šondi,,,SyrjWsch,186-d,,,,šondi,ʃondi,4,From PFP *šonV 'warm',
503-186-1,,503,186,šondi,šondi,,,KoPRSl,186-d,,,,šondi,ʃondi,4,From PFP *šonV 'warm',
504-186-1,,504,186,šundi̮,šundi̮,,,WotjWsch,186-d,,,,šundi̮,ʃundɯ,4,From PFP *šonV 'warm',
601-186-1,,601,186,nap,nap,,,FMSz,186-e,,,,,nɒp,5,,
701-186-1,,701,186,χōtal,χōtal,,,WogWb,186-f,,,,χōtal,χoːtɑl,6,,
901-186-1,,901,186,kou,kou,,From PU *kaja,SlNgaRus,186-f,,,,kou,kou ,6,,
902-186-1,,902,186,xayer°q ~ xayer,xayer°q ~ xayer,,,JurSWb,186-f,,,,,,6,,
807-186-1,,807,186,süŋk,süŋk,,,DEWbOstj,186-g,,,,süŋk,syŋk ,7,,
907-186-1,,907,186,ćēlə,ćēlə,,,SolkWb,186-h,,,,ćēlə,ʨeːlə ,8,,
0-187-1,,0,187,[Not reconstructable],,,,UEW;Sam88,187-?,,,,,,?,[Not reconstructable],
101-187-1,,101,187,[Form not found],,,,NSsNdb,187-?,,,,,,?,[Form not found],
108-187-1,,108,187,poaz,poaz,,,WOLD,187-a,,,,,pɒːz,1,,
203-187-1,,203,187,paisua,paisua,,,JL,187-a,,,,,pɑisuɑ,1,Germanic origin rejected in LÄGLOS,
208-187-1,,208,187,paisua,paisua,,,InkmSk,187-a,,,,paisua,pɑisuɑ,1,Germanic etymology rejected in LÄGLOS,
209-187-1,,209,187,paize̮ttuma,paize̮ttuma,,,VKJMS,187-a,,,,paize̮ttuma,pɑizɤtːumɑ,1,Germanic etymology rejected in LÄGLOS,
210-187-1,,210,187,paisuda,paisuda,,,SVSk,187-a,,,,,pɑisutɑ,1,Germanic etymology rejected in LÄGLOS,
211-187-1,,211,187,paisuma,paisuma,,,VESr,187-a,,,,,,1,Germanic etymology rejected in LÄGLOS,
212-187-1,,212,187,paìzə,paìzə,,,LivWb,187-a,,,,,,1,Germanic etymology rejected in LÄGLOS,
203-187-2,,203,187,turvota,turvota,,,JL,187-b,,,,,t̪urʋo̞tɑ,2,,
204-187-1,,204,187,turvota,turvota,,,KKSV,187-b,,,,,,2,,
207-187-1,,207,187,turbota,turbota,,,VVS,187-b,,,,,,2,,
209-187-2,,209,187,turpouma,turpouma,,,VKJMS,187-b,,,,turpouma,turpoumɑ,2,,
102-187-1,,102,187,buhtanit,buhtanit,,,WbWlap,187-c,,,,,,3,,Only of body parts?
104-187-1,,104,187,båhtånit,båhtånit,,,EZ,187-c,,,,,,3,,
105-187-1,,105,187,bohtanit,bohtanit,,,SSSg,187-c,,,,,,3,,
107-187-1,,107,187,pååssad,pååssad,,Homonymous with verb meaning 'blow',SKosSk,187-d,,,,,,4,,
301-187-1,,301,187,targoźems,targoźems,,,MordWb,187-e,,,,targoźems,tɑrgoʑems,5,,
401-187-1,,401,187,löčem,löčem,,,SMSk;TscherWb,187-f,,,,löčem,løʧem,6,"Cogn. with NSa ""luoccât"" 'get soaked through'",
501-187-1,,501,187,pi̮kti̮ni̮,pi̮kti̮ni̮,,,SyrjWsch,187-h,,,,pi̮kti̮ni̮,pɯktɯnɯ ,8,,
504-187-1,,504,187,pi̮kti̮ni̮,pi̮kti̮ni̮,,,WotjWsch,187-h,,,,pi̮kti̮ni̮,pɯktɯnɯ ,8,,
501-187-2,,501,187,dundi̮ni̮,dundi̮ni̮,,,SyrjWsch,187-i,,,,dundi̮ni̮,dundɯnɯ,9,Possibly deriv. from PFU *toŋV- 'swell',
504-187-2,,504,187,te̮rnani̮,te̮rnani̮,,,WotjWsch,187-j,,,,te̮rnani̮,tɤrnɑnɯ ,10,,
701-187-1,,701,187,sili,sili,,,WogWb,187-k,,,,sili,sili ,11,,
807-187-1,,807,187,pŏɣəl-,pŏɣəl-,,,DEWbOstj,187-l,,,,pŏɣəl-,pŏɣəl-,12,,
902-187-1,,902,187,payerye°,payerye°,,,JurSWb,187-m,,,,,,13,,
907-187-1,,907,187,čaŋku-,čaŋku-,,,SolkWb,187-n,,,,čaŋku-,ʧɑŋku-,14,,
106-187-1,,106,187,putlaniđ,putlaniđ,,,InsSSk,187-o,,,,,,15,,
209-187-3,,209,187,pahke̮ne̮ma,pahke̮ne̮ma,,,VKJMS,187-p,,,,pahke̮ne̮ma,pɑhkɤnɤmɑ,16,,
503-187-1,,503,187,polʹdi̮ni̮,polʹdi̮ni̮,,,KoPRSl,187-q,,,,polʹdi̮ni̮,poʎdɯnɯ,17,,
105-187-2,,105,187,báisat,báisat,,,SSSg,187-r,,,,,,1,,
601-187-1,,601,187,dagad,dagad,,,FMSz,187-s,,,,,dɒɡɒd,18,Possibly deriv. from PFU *toŋV- 'swell',
901-187-1,,901,187,hońüdʹi,hońüdʹi,,,SlNgaRus,187-t,,,,hońüdʹi,hoɲydʲi,19,,
0-188-1,,0,188,*uji̮-,*uji̮-,,,UEW;Sam88,188-a,,,,,,1,,
101-188-1,,101,188,"voejedh, voejedidh",voejedh,,,NSsNdb,188-a,,,,,,1,,
101-188-2,,101,188,"voejedh, voejedidh",voejedidh,,,NSsNdb,188-a,,,,,,1,,
102-188-1,,102,188,vuajjat,vuajjat,,,WbWlap,188-a,,,,,,1,,
104-188-1,,104,188,vuodjat,vuodjat,,,EZ,188-a,,,,,,1,,
105-188-1,,105,188,vuodjat,vuodjat,,,SSSg,188-a,,,,,,1,,
106-188-1,,106,188,vuoijađ,vuoijađ,,,InsSSk,188-a,,,,,,1,,
107-188-1,,107,188,vuõjjâd,vuõjjâd,,,SKosSk,188-a,,,,,,1,,
108-188-1,,108,188,vūjje,vūjje,,,WOLD,188-a,,,,,vuːjːe,1,,
203-188-1,,203,188,uida,uida,,,JL,188-a,,,,,uidɑ,1,,
204-188-1,,204,188,uija,uija,,,KKSV,188-a,,,,,,1,,
207-188-1,,207,188,ujuda,ujuda,,,VVS,188-a,,,,,,1,,
208-188-1,,208,188,uj̆jūa,uj̆jūa,,,InkmSk,188-a,,,,uj̆jūa,ujˑuːɑ ,1,,
209-188-1,,209,188,ujuma,ujuma,,,VKJMS,188-a,,,,ujuma,ujumɑ,1,,
210-188-1,,210,188,ujuda,ujuda,,,SVSk,188-a,,,,,ujutɑ,1,,
211-188-1,,211,188,ujoma ~ oidma,ujoma ~ oidma,,,VESr,188-a,,,,,,1,,
212-188-1,,212,188,voìgə,voìgə,,,LivWb,188-a,,,,,,1,,
301-188-1,,301,188,ujems,ujems,,,MordWb,188-a,,,,ujems,ujems,1,,
401-188-1,,401,188,ijam,ijam,,,SMSk;TscherWb,188-a,,,,ijam,ijɑm ,1,,
501-188-1,,501,188,ujavni̮,ujavni̮,,,SyrjWsch,188-a,,,,ujavni̮,ujɑvnɯ,1,,
503-188-1,,503,188,ujavni̮,ujavni̮,,,KoPRSl,188-a,,,,ujavni̮,ujɑvnɯ,1,,
504-188-1,,504,188,ujani̮,ujani̮,,,WotjWsch,188-a,,,,ujani̮,ujɑnɯ,1,,
601-188-1,,601,188,úszik,úszik,,,FMSz,188-a,,,,,uːsik,1,,
701-188-1,,701,188,uji,uji,,,WogWb,188-a,,,,uji,uji ,1,,
807-188-1,,807,188,"otʹ-, otʹlʹil-",otʹ-,,,DEWbOstj,188-a,,,,"otʹ-, otʹlʹil-","otʲ-, otʲʎil-",1,,
807-188-2,,807,188,"otʹ-, otʹlʹil-",otʹlʹil-,,,DEWbOstj,188-a,,,,"otʹ-, otʹlʹil-","otʲ-, otʲʎil-",1,,
902-188-1,,902,188,ŋoxəlcy°,ŋoxəlcy°,,,JurSWb,188-a,,,,,,1,,
907-188-1,,907,188,ū-,ū-,,,SolkWb,188-a,,,,ū-,uː-,1,,
501-188-2,,501,188,vartʹći̮ni̮,vartʹći̮ni̮,,,SyrjWsch,188-b,,,,vartʹći̮ni̮,vɑrtʲʨɯnɯ ,2,,
807-188-3,,807,188,ńorǝɣ-,ńorǝɣ-,,,DEWbOstj,188-c,,,,ńorəɣ-,ɲorəɣ-,3,,
901-188-1,,901,188,hoδi̮rsi̮,hoδi̮rsi̮,,,SlNgaRus,188-d,,,,hoδi̮rsi̮,hoðɯrsɯ ,4,,
0-189-1,,0,189,*to-,*to-,,,UEW;Sam88,189-a,,,,,,1,,
101-189-1,,101,189,dohte,dohte,,,NSsNdb,189-a,,,,,,1,,
102-189-1,,102,189,dühta,dühta,,,WbWlap,189-a,,,,,,1,,
104-189-1,,104,189,dut,dut,,,EZ,189-a,,,,,,1,,
105-189-1,,105,189,duot,duot,,,SSSg,189-a,,,,,,1,,'That (near)'
106-189-1,,106,189,tuot,tuot,,,InsSSk,189-a,,,,,,1,,
107-189-1,,107,189,tut,tut,,,SKosSk,189-a,,,,,,1,,
108-189-1,,108,189,tudt,tudt,,,WOLD,189-a,,,,,tudː,1,,
203-189-1,,203,189,tuo,tuo,,,JL,189-a,,,,,t̪uo̞,1,,
204-189-1,,204,189,tuo,tuo,,,KKSV,189-a,,,,,,1,,
208-189-1,,208,189,tō,tō,,,InkmSk,189-a,,,,tō,toː,1,,
209-189-1,,209,189,tò,tò,,,VKJMS,189-a,,,,tò,to,1,,
210-189-1,,210,189,too,too,,,SVSk,189-a,,,,,toː,1,,
211-189-1,,211,189,"tuu, taa",tuu,,,VESr,189-a,,,,,,1,,
211-189-2,,211,189,"tuu, taa",taa,,,VESr,189-a,,,,,,1,,
301-189-1,,301,189,tona,tona,,,MordWb,189-a,,,,tona,tonɑ ,1,,
401-189-1,,401,189,"tu, tuδo",tu,,Former attr.,SMSk;TscherWb,189-a,,,,"tu, tuδo","tu, tuðo ",1,,
401-189-2,,401,189,"tu, tuδo",tuδo,,Former attr.,SMSk;TscherWb,189-a,,,,"tu, tuδo","tu, tuðo ",1,,
